,Frequency(GHz),Pressure(mbar),Temp(K),Time(s),Freqshift(%),Thickness(um)
0,2.225920335263096,0.844,29.290225642981945,5.164671,-0.010271199914419023,0.05633450344362391
1,2.2259202250023966,0.844,29.290752711447237,11.200367,-0.01026898554437201,0.05632202124004545
2,2.2259200615674297,0.844,29.29111761155609,16.755939,-0.01027136494653295,0.05633543372056277
3,2.2259198718246997,0.844,29.291401426478547,22.31545,-0.01027602871474676,0.05636172346046726
4,2.2259198038397865,0.844,29.29225289095608,27.872624,-0.010267503294422255,0.05631366601278334
5,2.2259196073767247,0.844,29.293185481007267,33.431466,-0.010263645435809488,0.056291920131915
6,2.225919482846814,0.844,29.29395590811116,39.484149,-0.01025876129124834,0.056264389943779455
7,2.225919388987541,0.844,29.294199205925025,45.041336,-0.010259668490662607,0.05626950345094339
8,2.2259191984989535,0.844,29.29460470756916,50.598545,-0.010262710176858817,0.056286648354411356
9,2.2259191216242558,0.844,29.29533462731716,56.152383,-0.010256235625847033,0.05625015394360535
10,2.2259190288329025,0.844,29.29565904304865,61.711363,-0.010255991314540167,0.056248776884570285
11,2.2259188914945742,0.844,29.295983463005197,67.335971,-0.01025774796148398,0.05625867825278536
12,2.2259188149636686,0.844,29.29679453167178,73.327768,-0.010250153542458467,0.05621587285017157
13,2.225918719887612,0.844,29.297159521253,78.881955,-0.010249459666490029,0.05621196195325469
14,2.2259185710408826,0.844,29.29784896081816,84.441047,-0.010246767667046698,0.056196789157764104
15,2.2259184976643684,0.844,29.29768673801377,89.993862,-0.010252270496017143,0.056227804735684006
16,2.2259183777416864,0.844,29.29788951670201,95.550207,-0.010254899114758147,0.05624262072959023
17,2.2259182649835694,0.844,29.29829507903374,101.10857,-0.010254447365946525,0.05624007446983006
18,2.2259181697502735,0.844,29.2988223200861,106.665201,-0.010251553029197119,0.05622376082854865
19,2.225918054962218,0.844,29.299187339712176,112.226681,-0.010251743772760889,0.05622483592800114
20,2.225918003341565,0.844,29.299268455911527,118.279704,-0.010252959116949041,0.056231686071189516
21,2.225917947019901,0.844,29.2998362768497,123.83377,-0.010247764475886729,0.05620240740147793
22,2.2259178007978266,0.844,29.30028243105287,129.474531,-0.010248263242333402,0.05620521857490572
23,2.22591775511986,0.844,29.300485231055973,135.449515,-0.010247556129758577,0.0562012331123709
24,2.2259176949580306,0.844,29.30085027538725,141.007368,-0.010245292321950806,0.05618847382803254
25,2.2259176543996686,0.845,29.30109364122732,146.563197,-0.010243803267357967,0.0561800812946467
26,2.225917609095017,0.844,29.30121532503593,152.122003,-0.010244182875869569,0.056182220818466765
27,2.2259175650087695,0.844,29.30117476370334,157.679597,-0.010246715098291722,0.05619649286900073
28,2.225917543598594,0.844,29.301377571068578,163.235895,-0.010244917649922487,0.05618636211448118
29,2.2259175920257626,0.843,29.300971958005725,168.788172,-0.010248260636856054,0.05620520388975932
30,2.225917621695535,0.844,29.300728593332277,174.349728,-0.01025023878043628,0.05621635327844094
31,2.225917733217614,0.844,29.300809714653028,179.903643,-0.010244125495767243,0.0561818974163394
32,2.225917782557429,0.844,29.30020131148682,185.459464,-0.010250186199813108,0.05621605691735143
33,2.225917943778281,0.844,29.29963348217257,191.127168,-0.010250668937411809,0.05621877778284552
34,2.225918190988947,0.844,29.299268455911527,197.075483,-0.010244529869223555,0.05618417652269481
35,2.225918326788053,0.844,29.2988223200861,202.629404,-0.010244498786009228,0.05618400133310196
36,2.225918603292932,0.844,29.29797062863716,208.188244,-0.010243663832940524,0.056179295424890564
37,2.2259188128513903,0.844,29.296997302967927,213.740701,-0.010247490249227388,0.05620086179405177
38,2.225919172874727,0.844,29.29574014756849,219.299908,-0.010248417703261117,0.056206089157134626
39,2.225919511520504,0.844,29.29440195590592,224.864195,-0.01025140666194535,0.0562229358507145
40,2.2259199607429743,0.844,29.293509868484872,230.911026,-0.010243360244580167,0.056177584365053976
41,2.225920402202225,0.844,29.29213125137392,236.469158,-0.010242278717498762,0.05617148877305477
42,2.2259208022013652,0.844,29.29018509976034,242.015212,-0.01025077607714741,0.05621938165804529
43,2.2259213501402066,0.844,29.288766127721,247.586071,-0.010245457372079738,0.05618940407919749
44,2.225921931577593,0.843,29.28657701693009,253.273761,-0.010249103774417812,0.056209956042383234
45,2.225922550468108,0.844,29.284752906518968,259.201097,-0.010246102704355995,0.05619304129166559
46,2.225923205011332,0.844,29.282888399848467,264.754956,-0.010242047225366108,0.05617018406536704
47,2.2259238745404875,0.844,29.28082139441276,270.31382,-0.010240068976071093,0.05615903456335889
48,2.2259245135021697,0.843,29.27867351369828,275.864924,-0.010240560456456486,0.05616180455803903
49,2.225925240681763,0.844,29.27571541848153,281.438066,-0.010248097001159069,0.05620428159691635
50,2.225926118564213,0.844,29.273081797092388,287.483075,-0.01024444969142513,0.05618372462882397
51,2.225926853805162,0.844,29.270610500838384,293.044709,-0.01024500030042375,0.05618682794602377
52,2.225927686450252,0.843,29.267774892642947,298.604323,-0.010246120893513714,0.056193143809313666
53,2.2259286358790393,0.843,29.26469660200745,304.660821,-0.010245286983566589,0.05618844373998636
54,2.225929500264938,0.843,29.261983164937384,310.216096,-0.010243312390402052,0.056177314653507476
55,2.2259304602207406,0.842,29.25878412327752,315.935912,-0.01024363453462784,0.05617913029602207
56,2.2259314953432936,0.843,29.255949876723548,321.831914,-0.010235620979476862,0.05613396588002973
57,2.225932555591487,0.843,29.252184882332724,327.390546,-0.010239109338991506,0.05615362604758674
58,2.2259335143432972,0.842,29.24858236250288,332.944281,-0.01024494310199247,0.056186505566427014
59,2.225934625270316,0.842,29.24522318426017,338.502979,-0.010240630863196421,0.05616220137262274
60,2.225935754713294,0.842,29.2418644645002,344.05756,-0.01023547383943095,0.05613313661625565
61,2.2259368584473624,0.843,29.23822299723184,349.612775,-0.010235300854593303,0.05613216169513793
62,2.2259379895023637,0.842,29.233934849081628,355.170241,-0.010242664424725378,0.056173662652566146
63,2.2259392441876704,0.842,29.229930555451684,360.721413,-0.010240613815321604,0.05616210529025466
64,2.2259404198659603,0.842,29.226129102126908,366.275548,-0.010239352131460494,0.05615499442365232
65,2.2259416260942704,0.842,29.221883492378662,371.835507,-0.010242730839207128,0.05617403697081478
66,2.2259429725838418,0.842,29.21743649685192,377.580776,-0.010242527718431583,0.056172892163485005
67,2.225944430431484,0.841,29.212869056900765,383.449583,-0.010238942618725844,0.05615268641475814
68,2.2259457074767273,0.842,29.208221648311188,389.009047,-0.010244550043705728,0.05618429022907535
69,2.225947068232396,0.842,29.203817524068995,394.569668,-0.01024308862812117,0.056176053504953624
70,2.225948427014604,0.842,29.198969859381045,400.119538,-0.010247711065730062,0.056202106368809825
71,2.225949834431925,0.842,29.19485009603725,405.677777,-0.010240278613144064,0.05616021608181175
72,2.2259512706642814,0.841,29.19032722980342,411.231118,-0.01023699869923178,0.05614173057575549
73,2.225952741602755,0.841,29.18536111253188,416.784543,-0.010238146780474517,0.05614820109413521
74,2.2259542472590588,0.841,29.180638176356887,422.347034,-0.010234429751631456,0.05612725228028697
75,2.2259556826311866,0.84,29.175109054660204,427.90153,-0.010244763116535688,0.05618549113995891
76,2.2259572557253846,0.841,29.16986359363926,433.456412,-0.010245054946657802,0.05618713594111572
77,2.2259589149103727,0.841,29.16441756975297,439.228233,-0.01024417500135073,0.056182176436592665
78,2.2259604407531577,0.841,29.15905340880202,445.076249,-0.010248160160498638,0.05620463757909179
79,2.225962076522312,0.84,29.153771057495284,450.63086,-0.010246084357327963,0.05619293788423955
80,2.2259636841935633,0.84,29.148691395103796,456.187568,-0.010242515026132505,0.05617282062856351
81,2.2259652534563688,0.84,29.14413671899048,461.738784,-0.010233563051163037,0.05612236769969812
82,2.225966985515128,0.84,29.138897871715884,467.300386,-0.010226526779371591,0.05608271326271439
83,2.225968574375682,0.84,29.13378100093014,472.856232,-0.010224259254046597,0.056069934445626635
84,2.2259702944661783,0.839,29.128302700507856,478.411718,-0.010220960525091183,0.05605134447283101
85,2.225972032512408,0.84,29.12210080789107,483.968257,-0.010226603182081554,0.05608314383885402
86,2.2259737649988796,0.84,29.116826406354487,489.525469,-0.010219957757059096,0.056045693442127544
87,2.2259755101500143,0.839,29.110909153755312,495.078582,-0.010221398616374482,0.05605381331571081
88,2.225977286920245,0.839,29.10471165882512,500.884053,-0.01022517736550285,0.056075108516413764
89,2.22597920675336,0.839,29.098596187175723,506.692134,-0.010221400765093787,0.056053825424731765
90,2.22598096083025,0.839,29.092683333716995,512.251812,-0.010222316271565059,0.056058984737019084
91,2.2259827335200026,0.839,29.08701316167125,517.802731,-0.010219104439588058,0.05604088465342447
92,2.2259845939499527,0.839,29.080821706999917,523.358021,-0.010218954485487012,0.05604003960372095
93,2.225986323682876,0.839,29.074390684252744,528.91862,-0.010227878631508681,0.05609033180446554
94,2.2259881743242174,0.839,29.06884528329747,534.4714,-0.010219422749951537,0.05604267845838983
95,2.225990073701726,0.839,29.062055886784076,540.0282,-0.010225503884311725,0.056076948638300546
96,2.225991919023376,0.839,29.056312483289357,545.588916,-0.01021991016318626,0.05604542523085455
97,2.225993735277807,0.838,29.049847746388856,551.14019,-0.010225306262723765,0.05607583492624707
98,2.225995645519808,0.838,29.04350513048449,556.699158,-0.010224812923056742,0.0560730546766984
99,2.2259976701009943,0.838,29.036642506049255,562.551607,-0.010226150753831015,0.056080594130654235
100,2.2259996361870296,0.838,29.030142847889337,568.313569,-0.010225209220226036,0.0560752880360191
101,2.2260016286532998,0.838,29.0237251275152,573.874737,-0.010221956253773286,0.05605695586338387
102,2.226003502966174,0.838,29.017710044105527,579.42923,-0.010218577112189433,0.05603791296132327
103,2.2260054133442115,0.838,29.010974907190327,584.984286,-0.01022322604207259,0.05606411174915741
104,2.226007381625793,0.838,29.00464236422279,590.537186,-0.010219841738245371,0.05604503962796531
105,2.226009301376021,0.837,28.99803101681294,596.096824,-0.010222355198942124,0.056059204111766826
106,2.226011335540694,0.837,28.991181143888557,601.647657,-0.010222903315967695,0.05606229302321561
107,2.226013304768025,0.837,28.98445331411844,607.2065,-0.01022470308181957,0.056072435659854876
108,2.2260152799201363,0.837,28.97804757975753,612.765766,-0.010221890399437071,0.05605658474290246
109,2.226017247721638,0.837,28.9713233666713,618.32461,-0.010223652484081101,0.05606651497178713
110,2.2260194436337577,0.837,28.96348079141673,624.198189,-0.010230127867836695,0.05610300779425324
111,2.2260214735546446,0.837,28.95700056443653,629.938105,-0.010225772059130007,0.05607845996051057
112,2.2260235265906876,0.837,28.95028214604478,635.495572,-0.010223542659620171,0.056065896053281696
113,2.2260254703214493,0.836,28.943685499599518,641.049967,-0.010224565568220946,0.05607166069427425
114,2.2260275244234844,0.836,28.93693078316469,646.604922,-0.01022272024326704,0.056061261316700466
115,2.22602965830072,0.836,28.929099253013963,652.32962,-0.010231671871680944,0.05611170940236547
116,2.2260317403290824,0.836,28.922428453656828,658.216939,-0.01022739036451956,0.05608758010490727
117,2.2260337878879075,0.836,28.91563969385961,663.777185,-0.01022620771000837,0.05608091511299905
118,2.226035849560086,0.836,28.90869315594809,669.334222,-0.010226472453276273,0.05608240710194681
119,2.2260378926629634,0.835,28.90154907064367,674.889162,-0.010230182102347605,0.05610331344478943
120,2.2260399619350193,0.835,28.89456665414334,680.4432,-0.01023052584957397,0.05610525071006108
121,2.2260421542467688,0.835,28.886788604083016,686.328128,-0.010235938746174416,0.056135756777489866
122,2.2260442303867123,0.834,28.87925224855631,692.070736,-0.010243306936164053,0.05617728391281113
123,2.2260465089314105,0.834,28.872674797121388,698.12316,-0.010228752385690458,0.056095255990823135
124,2.2260485319973964,0.835,28.86454513144703,703.687247,-0.010246355852238185,0.05619446808349432
125,2.2260508739878877,0.834,28.85741398448357,709.745384,-0.01023627769096397,0.056137667035614534
126,2.226053125984199,0.834,28.85000617915452,715.798779,-0.010233899739122358,0.05612426521473128
127,2.2260551016747154,0.834,28.842640437663896,721.35378,-0.010243339261432035,0.0561774661016555
128,2.2260572769634592,0.833,28.835714694169056,726.915807,-0.010237918422109653,0.05614691407669096
129,2.226059396278199,0.834,28.82879092262773,732.469825,-0.01023495671586702,0.05613022217455376
130,2.2260614415078277,0.833,28.821511151740157,738.02484,-0.010240034023097989,0.05615883756787789
131,2.2260635573132186,0.833,28.814710712706685,743.580782,-0.010235529190640445,0.056133448569004284
132,2.2260657907563264,0.832,28.80660039677852,749.509793,-0.010243142017599774,0.05617635441372683
133,2.226067998237719,0.833,28.79944648313332,755.195655,-0.010239160140689558,0.05615391236533266
134,2.2260700803597406,0.833,28.792493308667805,760.755662,-0.010238109081590261,0.05614798862481694
135,2.2260721657399736,0.832,28.785422978472837,766.308107,-0.010238439977787155,0.05614985354324113
136,2.226074313628861,0.833,28.77760034949957,771.869617,-0.010245930052902879,0.05619206819482063
137,2.2260764286090797,0.832,28.7712487997479,777.422223,-0.010235319641153715,0.05613226757382223
138,2.2260785266863516,0.832,28.762994269274444,782.986825,-0.010250715996695744,0.056219043024586295
139,2.2260808655001134,0.832,28.7550598678923,789.0386,-0.010251008536233468,0.05622069187597857
140,2.226082897793408,0.832,28.74811939480273,794.59403,-0.010251841670537222,0.056225387715562944
141,2.2260851219436417,0.832,28.740863766618546,800.15363,-0.010248209110318663,0.056204913472866144
142,2.226087248293238,0.832,28.733570678298992,805.708072,-0.010249434669428252,0.05621182106244618
143,2.226089455905909,0.832,28.725883601704297,811.664502,-0.010252201389278452,0.05622741522399582
144,2.226091721412501,0.832,28.718317778352315,817.323934,-0.010250725277812517,0.05621909533604814
145,2.2260937460972707,0.831,28.710991876078417,822.888088,-0.01025685332732656,0.05625363562176018
146,2.2260961842391285,0.831,28.703351538274283,828.945064,-0.010248542148221771,0.05620679056203124
147,2.226098219008536,0.831,28.69563447271473,834.505146,-0.010259330042450332,0.05626759575575448
148,2.226100546125804,0.831,28.687682531981316,840.56526,-0.010260059181001075,0.05627170561803249
149,2.226102908393467,0.831,28.68036588897364,846.622535,-0.010250766810870065,0.05621932943020939
150,2.226105035878577,0.831,28.67261661431865,852.175477,-0.010257709696099897,0.05625846256836528
151,2.2261071015867255,0.83,28.66534404250429,857.735426,-0.010261089080824373,0.056277510778239205
152,2.2261093697667964,0.83,28.657560070090952,863.285095,-0.010262101106026815,0.05628321521665759
153,2.2261114529672885,0.829,28.650213033945192,868.848557,-0.010265612894011445,0.05630301019569025
154,2.226113821657879,0.83,28.64227600331061,874.850074,-0.01026406109154374,0.05629426306845271
155,2.2261159545936953,0.83,28.63493360877706,880.464917,-0.010265210301599248,0.056300740874809053
156,2.226118177295435,0.829,28.627553986465852,886.014722,-0.010262786532960302,0.05628707875014786
157,2.226120181264303,0.83,28.62021606206138,891.573187,-0.01026960470916095,0.05632551140122798
158,2.2261224012172045,0.829,28.6127620659204,897.129843,-0.010268220221004924,0.05631770721543014
159,2.2261244879212887,0.829,28.605468053190236,902.682747,-0.010270678173779559,0.05633156242570316
160,2.226126625719793,0.829,28.597663927939024,908.235396,-0.010277532625610977,0.0563702011694156
161,2.2261288485397,0.829,28.590689647493846,913.79934,-0.010269598020886997,0.05632547370013078
162,2.2261309418003523,0.829,28.583362913037867,919.352313,-0.010272095975271263,0.05633955449905965
163,2.2261330665663093,0.827,28.575723419232464,924.911596,-0.01027726473836139,0.05636869105495276
164,2.2261351913516862,0.828,28.56812570333976,930.466858,-0.010281847762130867,0.05639452643668406
165,2.2261375482518604,0.828,28.56021559903133,936.456846,-0.010280080759086306,0.05638456542840681
166,2.226139696211168,0.828,28.552819440660045,942.08358,-0.010280901219287987,0.056389190542355846
167,2.226141902709738,0.828,28.545189612251725,947.639454,-0.010282131982549384,0.05639612866215142
168,2.2261439900455984,0.827,28.53799461552008,953.189992,-0.010282964760950931,0.05640082326751043
169,2.2261461477032083,0.827,28.53044807458597,958.751913,-0.010285227165302415,0.05641357717947094
170,2.226148291557314,0.827,28.523218189801355,964.308646,-0.010283916123093423,0.05640618638793893
171,2.2261504649933537,0.827,28.515833373808675,969.865021,-0.010283279477432431,0.05640259741793931
172,2.2261525726523788,0.827,28.508804189656956,975.416271,-0.010280896408581841,0.056389163423292685
173,2.2261546434742665,0.827,28.50095277879391,980.974034,-0.01029092775071926,0.05644571391644131
174,2.2261568457682333,0.827,28.493339355831548,986.528247,-0.01029189524407881,0.05645116820313116
175,2.226159035095393,0.826,28.486199054762206,992.089054,-0.010287206446469103,0.05642473515860068
176,2.2261612774986066,0.826,28.478198157707197,998.112683,-0.010291384354647288,0.05644828803784729
177,2.226163342358352,0.825,28.47078793554669,1003.70557,-0.010295758446628361,0.05647294745655684
178,2.2261655923957537,0.825,28.463379995459423,1009.258977,-0.010291752410084067,0.05645036296840225
179,2.226167691515852,0.826,28.45609186888544,1014.81834,-0.010292923145256106,0.05645696307210815
180,2.226169867226655,0.825,28.448923448078837,1020.374564,-0.010289054963764591,0.056435156076186134
181,2.2261718428696065,0.825,28.44113070547789,1025.926675,-0.010302312232857592,0.05650989620468921
182,2.226173984573846,0.824,28.43392760317072,1031.482924,-0.010300361032363179,0.056498895648765306
183,2.2261762086692376,0.824,28.42657014128941,1037.008067,-0.010296696793640871,0.056478237563993096
184,2.226178349464404,0.824,28.41874552709292,1042.59466,-0.010302848633620595,0.05651292036615917
185,2.2261804182557787,0.824,28.411510027963104,1048.15172,-0.010304499320855412,0.05652222679133826
186,2.226182585202625,0.824,28.403377583096862,1053.709147,-0.010313427438574663,0.056572564116940866
187,2.2261848625759098,0.824,28.39524789238708,1059.767832,-0.010317320213573672,0.056594512586171146
188,2.2261870838313604,0.824,28.388253872148663,1065.326654,-0.010308868984495742,0.05654686295100002
189,2.226189277264771,0.824,28.38020741030333,1070.87943,-0.010315372368046366,0.056583530074413205
190,2.2261914139659305,0.824,28.37278830823565,1076.438613,-0.010316201354069231,0.05658820412156739
191,2.226193485907517,0.824,28.36560568041141,1081.990313,-0.010316822348533965,0.05659170546953282
192,2.2261956487033503,0.824,28.35811305764785,1087.551218,-0.010317373015046554,0.05659481029759244
193,2.2261977841889387,0.823,28.3505447644996,1093.105306,-0.010320102910325556,0.056610202424577996
194,2.2261999989018655,0.824,28.3431348343563,1098.662054,-0.010317177063867934,0.056593705463225966
195,2.22620207058798,0.823,28.335259420942403,1104.214712,-0.010326704341193305,0.056647424572540114
196,2.226204245080235,0.823,28.32777627856734,1109.773643,-0.010326470459157364,0.056646105807214645
197,2.2262064553203835,0.822,28.320334430041505,1115.326295,-0.01032406015326986,0.05663251517114264
198,2.226208776289767,0.823,28.31129822634303,1121.416008,-0.010337383953307359,0.05670764428100824
199,2.226211095401934,0.822,28.30362791997279,1127.449766,-0.010332981294278742,0.05668281835711457
200,2.226213234710912,0.823,28.29588223752477,1133.009685,-0.010337599153649329,0.05670885777776586
201,2.2262154335807556,0.822,28.288761535866247,1138.561248,-0.010331384685597888,0.05667381546648821
202,2.2262175656000487,0.821,28.28094287907424,1144.116514,-0.010337209186593472,0.05670665878711764
203,2.226219703638244,0.822,28.27269910440478,1149.712941,-0.010348247144767736,0.05676890263279377
204,2.226222018100594,0.822,28.264846830440547,1155.741777,-0.010346238724299552,0.05675757673426943
205,2.2262244056919913,0.822,28.25653089747805,1161.801756,-0.01034692524473617,0.056761448151527075
206,2.226226749269145,0.821,28.24825669642764,1167.857458,-0.010349006109592026,0.05677318262372696
207,2.2262289369244916,0.821,28.2405289278684,1173.410829,-0.010350964364880692,0.05678422579034509
208,2.2262310479210807,0.821,28.233191803336123,1178.970861,-0.010351266787042701,0.05678593124635895
209,2.2262334724031523,0.821,28.224304867460805,1185.107691,-0.010357537548643313,0.05682129470524371
210,2.2262357545906037,0.82,28.216972725616717,1191.088526,-0.010350015560046923,0.05677887519185333
211,2.2262379576568883,0.821,28.209061194429477,1196.648876,-0.010353516718697333,0.056798619421407674
212,2.2262400636958377,0.82,28.20095847231042,1202.212276,-0.010363812918463566,0.0568566853241192
213,2.226242364476865,0.82,28.193090997798222,1208.263705,-0.010362279797535727,0.05684803901651487
214,2.2262445006461933,0.819,28.185768439810403,1213.822984,-0.010361055758349514,0.056841135880506766
215,2.2262465932145408,0.82,28.17802214894336,1219.376308,-0.010367236377727677,0.05687599278297289
216,2.2262487382293163,0.819,28.17035579940315,1224.934261,-0.010369992504650375,0.05689153690698639
217,2.2262509683636,0.82,28.16284671640987,1230.485496,-0.010366858771916511,0.056873863162980924
218,2.2262529903140083,0.818,28.15530131052961,1236.044459,-0.010373510914701324,0.0569113805171288
219,2.2262551575688176,0.817,28.14787432183256,1241.596655,-0.010372074137056823,0.056903277137558134
220,2.2262575019031843,0.818,28.13851651928794,1247.773302,-0.010387569393989328,0.05699067313053865
221,2.226259820697723,0.818,28.131326657198944,1253.72287,-0.010376193092242287,0.05692650807644766
222,2.226261959673778,0.819,28.123791229301087,1259.280673,-0.0103773188588108,0.05693285749645948
223,2.226264081759378,0.818,28.116026438249538,1264.831566,-0.010382126293562163,0.056959972265549406
224,2.2262661239660915,0.818,28.108071121288518,1270.397062,-0.010392940758660556,0.05702097024738738
225,2.226268440875206,0.818,28.10065885136645,1276.451533,-0.010384384038680382,0.056972706578666266
226,2.226270528398357,0.818,28.09270867136865,1282.003575,-0.010393024256361006,0.0570214412219295
227,2.2262726369207986,0.818,28.085301187263347,1287.564782,-0.010393697555276925,0.05702523901852112
228,2.2262748687844085,0.817,28.078050261551883,1293.120516,-0.010386783812631197,0.05698624214050136
229,2.2262769258953363,0.818,28.07033893829588,1298.673547,-0.010393610283453807,0.057024746754034565
230,2.226279013723271,0.817,28.06251450341189,1304.230277,-0.01040047634308388,0.057063476067602724
231,2.2262814144317313,0.817,28.0531902180306,1310.416856,-0.010412533303182332,0.057131489038669325
232,2.226283735087746,0.817,28.04602610575136,1316.350762,-0.010400377607088045,0.05706291911851346
233,2.226285740916774,0.817,28.03824817338384,1321.909147,-0.010410216015451373,0.057118416948007726
234,2.2262878698758874,0.817,28.030896135049343,1327.462544,-0.010409019532963557,0.057111667513194
235,2.2262899726010588,0.817,28.023469424656614,1333.025149,-0.010409927684858699,0.057116790452655615
236,2.226292107058733,0.817,28.01535272667364,1338.575257,-0.010418231555191256,0.057163634223729144
237,2.2262942193759194,0.817,28.00816157554086,1344.131908,-0.01041561872948641,0.05714889453693844
238,2.226296260006018,0.816,28.001011042085292,1349.688019,-0.010415674020083154,0.057149206444684575
239,2.226298417107931,0.816,27.993055724815584,1355.245931,-0.010420783911178781,0.057178032980102295
