folder,date,calibration_date,liquid,solid,rate
08212025_LtoS_ratescan_1411,2025-08-21,2025-08-01,0.036895503492343336,0.023259486625029864,0.0457704219707461
08212025_LtoS_ratescan_1412,2025-08-21,2025-08-01,0.03716491770799751,0.023334367764404375,0.0431758459305691
08212025_LtoS_ratescan_1413,2025-08-21,2025-08-01,0.03700327442812025,0.023259486625029864,0.0433894306304737
08212025_LtoS_ratescan_1414,2025-08-21,2025-08-01,0.036895503492343336,0.023222043626070818,0.0434600363552265
08212025_LtoS_ratescan_1610,2025-08-21,2025-08-01,0.036490222169727304,0.023391273098358197,0.0381050003748471
08212025_LtoS_ratescan_1611,2025-08-21,2025-08-01,0.03670580964811186,0.023503575274693732,0.0376563506063602
08212025_LtoS_ratescan_1612,2025-08-21,2025-08-01,0.03692136915468348,0.023841890999771714,0.0376145467462181
08212025_LtoS_ratescan_1613,2025-08-21,2025-08-01,0.03721879530231457,0.023767053793869536,0.0371740497453919
08212025_LtoS_ratescan_1614,2025-08-21,2025-08-01,0.036651915401604784,0.02369221010967905,0.0374374992155038
08212025_LtoS_ratescan_210,2025-08-21,2025-08-01,0.04115650033554087,0.033917548310582205,0.3439538405808513
08212025_LtoS_ratescan_211,2025-08-21,2025-08-01,0.04196340085958724,0.0312952364486175,0.3405067537054452
08212025_LtoS_ratescan_212,2025-08-21,2025-08-01,0.04231307620560478,0.031409366506865634,0.3412319377666679
08212025_LtoS_ratescan_213,2025-08-21,2025-08-01,0.041748838782112524,0.0312952364486175,0.3396969647979563
08212025_LtoS_ratescan_214,2025-08-21,2025-08-01,0.04263479666149203,0.031867259186379254,0.3361464834555712
08212025_LtoS_ratescan_410,2025-08-21,2025-08-01,0.03956728286697025,0.02941538958848289,0.1630039285846824
08212025_LtoS_ratescan_411,2025-08-21,2025-08-01,0.039326617937766754,0.029245337733641016,0.1640413755607392
08212025_LtoS_ratescan_412,2025-08-21,2025-08-01,0.039272893259990845,0.029340149533491743,0.1612421965984558
08212025_LtoS_ratescan_413,2025-08-21,2025-08-01,0.03643698936755927,0.02967867817162711,0.1353597049504816
08212025_LtoS_ratescan_414,2025-08-21,2025-08-01,0.03970264134244419,0.029660626662617273,0.1590689598177659
08212025_LtoS_ratescan_610,2025-08-21,2025-08-01,0.0392174906948517,0.024835114089296707,0.1092752262996265
08212025_LtoS_ratescan_611,2025-08-21,2025-08-01,0.038866601962053104,0.024817174429213187,0.1080629632834715
08212025_LtoS_ratescan_612,2025-08-21,2025-08-01,0.038920424107074456,0.024760363035914196,0.1050903605650327
08212025_LtoS_ratescan_613,2025-08-21,2025-08-01,0.0389462581134511,0.024835114089296707,0.1048239026245728
08212025_LtoS_ratescan_614,2025-08-21,2025-08-01,0.039404744243823855,0.025098186149340965,0.105411659002713
08212025_LtoS_ratescan_810,2025-08-21,2025-08-01,0.03867713402156762,0.0253223317748794,0.0784557407296032
08212025_LtoS_ratescan_811,2025-08-21,2025-08-01,0.038866601962053104,0.033561354944659234,0.0784148597265321
08212025_LtoS_ratescan_812,2025-08-21,2025-08-01,0.039081879988452674,0.02547322355894924,0.0783893793898583
08212025_LtoS_ratescan_813,2025-08-21,2025-08-01,0.03883861375074489,0.025379106051357927,0.0767938537981622
08212025_LtoS_ratescan_814,2025-08-21,2025-08-01,0.03918950844745047,0.03361903302903072,0.0791333543581829
09222025_LtoS_ratescan_210,2025-09-22,2025-09-01,6.060161699408859,5.38459094053999,0.320957292319422
09222025_LtoS_ratescan_211,2025-09-22,2025-09-01,6.186873279733934,5.382491494831518,0.3122368061550349
09222025_LtoS_ratescan_212,2025-09-22,2025-09-01,6.403707171685218,5.385067813200586,0.3204473468575948
09222025_LtoS_ratescan_213,2025-09-22,2025-09-01,6.235120848118411,5.384924762058125,0.3117269368284973
09222025_LtoS_ratescan_214,2025-09-22,2025-09-01,5.902210036169108,5.385234694655796,0.3101089191925369
09222025_LtoS_ratescan_410,2025-09-22,2025-09-01,4.60202616134597,5.389355102824353,0.156979406671561
09222025_LtoS_ratescan_411,2025-09-22,2025-09-01,4.531812744768975,5.388974342917514,0.1567032270444888
09222025_LtoS_ratescan_412,2025-09-22,2025-09-01,4.326459373594248,5.389051690021325,0.1556130602519707
09232025_LtoS_ratescan_1010,2025-09-23,2025-09-01,3.89721994791309,12.84403884807728,0.0602264396324685
09232025_LtoS_ratescan_1011,2025-09-23,2025-09-01,3.8032493216720593,13.915164547708242,0.0596450954748031
09232025_LtoS_ratescan_1012,2025-09-23,2025-09-01,3.8045795531624407,0.14446200113687538,0.0591080915799318
09232025_LtoS_ratescan_1013,2025-09-23,2025-09-01,3.8055429011694404,14.482127761989176,0.0588234703231558
09232025_LtoS_ratescan_1014,2025-09-23,2025-09-01,3.757205566387074,0.04692657374998423,0.0580620200761737
09232025_LtoS_ratescan_210,2025-09-23,2025-09-01,5.288330871167758,10.31745125632926,0.3184270507356854
09232025_LtoS_ratescan_211,2025-09-23,2025-09-01,4.896306336335548,10.103362299132892,0.3189471276706535
09232025_LtoS_ratescan_212,2025-09-23,2025-09-01,4.7872900399496885,10.032698550902513,0.3184494323616303
09232025_LtoS_ratescan_213,2025-09-23,2025-09-01,5.345319812931486,10.102990612723673,0.3183827267038278
09232025_LtoS_ratescan_214,2025-09-23,2025-09-01,6.914295773205826,10.46231617086037,0.3140873909462482
09232025_LtoS_ratescan_410,2025-09-23,2025-09-01,4.05683862788358,10.10920195063147,0.157319585827366
09232025_LtoS_ratescan_411,2025-09-23,2025-09-01,4.007992246016408,6.699995543023948,0.1572158870462043
09232025_LtoS_ratescan_412,2025-09-23,2025-09-01,4.0093735418455925,9.557527719638877,0.1547371027096297
09232025_LtoS_ratescan_413,2025-09-23,2025-09-01,4.0584527867253,9.556001248128045,0.1549069846166547
09232025_LtoS_ratescan_414,2025-09-23,2025-09-01,4.0595982235223875,5.163878490657633,0.153781320200026
09232025_LtoS_ratescan_610,2025-09-23,2025-09-01,3.7156321131339594,9.357022074087146,0.1024081758746769
09232025_LtoS_ratescan_611,2025-09-23,2025-09-01,3.6692567059439245,7.019505911100046,0.1024075339858038
09232025_LtoS_ratescan_612,2025-09-23,2025-09-01,3.668334104729685,4.486640335125659,0.10218069868816
09232025_LtoS_ratescan_613,2025-09-23,2025-09-01,3.6228395978106764,8.398201663024876,0.1006039446474066
09232025_LtoS_ratescan_614,2025-09-23,2025-09-01,3.7158860148981816,5.803387755576708,0.1000630489393949
10022025_LtoS_ratescan_1010,2025-10-02,2025-09-01,0.745051399806274,10.18322973346862,0.0605345876210134
10022025_LtoS_ratescan_1011,2025-10-02,2025-09-01,1.177834257055509,0.22340952238496428,0.0603196271090791
10022025_LtoS_ratescan_1012,2025-10-02,2025-09-01,1.4954969152512583,12.25352753363881,0.0604522718811168
10022025_LtoS_ratescan_1013,2025-10-02,2025-09-01,1.5260254994999984,11.527296717850533,0.0590945501717601
10022025_LtoS_ratescan_1014,2025-10-02,2025-09-01,1.6188531655147462,11.065193762495866,0.057954982431742
10022025_LtoS_ratescan_210,2025-10-02,2025-09-01,6.649687966875871,6.695395768469332,0.303431223231308
10022025_LtoS_ratescan_211,2025-10-02,2025-09-01,8.376862103814553,7.856002897153108,0.3026331535409665
10022025_LtoS_ratescan_212,2025-10-02,2025-09-01,5.58348415992993,5.293422807513674,0.3034412607283651
10022025_LtoS_ratescan_213,2025-10-02,2025-09-01,7.620403074443796,8.150349481021916,0.3013653719813763
10022025_LtoS_ratescan_214,2025-10-02,2025-09-01,6.649828596458454,6.488036543048911,0.2995020981372847
10022025_LtoS_ratescan_610,2025-10-02,2025-09-01,1.5909263606319808,9.489207364872676,0.1006179566569063
10022025_LtoS_ratescan_611,2025-10-02,2025-09-01,1.2371156594426544,6.494026655595256,0.1020563981031036
10022025_LtoS_ratescan_612,2025-10-02,2025-09-01,1.5913808448775502,7.291874736554994,0.1000891224379969
10022025_LtoS_ratescan_613,2025-10-02,2025-09-01,1.6540656932680502,9.760194551286942,0.0987021168125055
10022025_LtoS_ratescan_614,2025-10-02,2025-09-01,1.8499277649266535,10.687871287115506,0.0977317980697722
10112025_LtoS_ratescan_110,2025-10-11,2025-10-08,0.033771666150927415,0.3598220980778576,0.2205228998630689
10112025_LtoS_ratescan_111,2025-10-11,2025-10-08,0.033890515802370916,0.1267386213456296,0.219816178557057
10112025_LtoS_ratescan_112,2025-10-11,2025-10-08,0.02011836458349741,0.07790462534089188,0.2091297584184277
10112025_LtoS_ratescan_113,2025-10-11,2025-10-08,0.03420483875188415,0.08999779192030238,0.2211038359772744
10112025_LtoS_ratescan_114,2025-10-11,2025-10-08,0.0340860184823578,0.07793406997696613,0.220857098414562
10112025_LtoS_ratescan_410,2025-10-11,2025-10-08,0.04039482792296023,0.04395738597340457,0.0617509147822621
10112025_LtoS_ratescan_411,2025-10-11,2025-10-08,0.040360502194513974,0.043964140016370674,0.0623060930362171
10112025_LtoS_ratescan_412,2025-10-11,2025-10-08,0.04040817655998289,0.043930369153781346,0.0608869059948458
10112025_LtoS_ratescan_413,2025-10-11,2025-10-08,0.04038720006457305,0.04396954320480932,0.0608312833418125
10112025_LtoS_ratescan_414,2025-10-11,2025-10-08,0.03698243887450142,0.044165380801391936,0.0610351098955239
10112025_LtoS_ratescan_810,2025-10-11,2025-10-08,0.038916058741931187,0.04276225411140864,0.030835368276919
10112025_LtoS_ratescan_811,2025-10-11,2025-10-08,0.03857999107855259,0.04397089399477008,0.0308591705174164
10112025_LtoS_ratescan_812,2025-10-11,2025-10-08,0.03863537207273829,0.0438276957950585,0.0301056905168069
10112025_LtoS_ratescan_813,2025-10-11,2025-10-08,0.03845585237428748,0.8551757452487176,0.0299585293903799
10112025_LtoS_ratescan_814,2025-10-11,2025-10-08,0.03867738360537672,0.6362068506674424,0.0303699830409716
10152025_LtoS_ratescan_medpowersmallspan110,2025-10-15,2025-10-08,0.01495413454220849,0.0317022297908573,0.1857964520540972
10152025_LtoS_ratescan_medpowersmallspan111,2025-10-15,2025-10-08,0.014908731891600276,0.0541237464382443,0.2217981710657094
10152025_LtoS_ratescan_medpowersmallspan112,2025-10-15,2025-10-08,0.014970739380143804,0.01232300880141913,0.2213162351863904
10152025_LtoS_ratescan_medpowersmallspan113,2025-10-15,2025-10-08,0.015181166424290635,0.02370188744846168,0.2222697107851764
10152025_LtoS_ratescan_medpowersmallspan114,2025-10-15,2025-10-08,0.015002681450477161,0.11457493805884252,0.2210467530904216
10152025_LtoS_ratescan_medpowersmallspan410,2025-10-15,2025-10-08,0.017542308778257985,0.27016120324977333,0.0620112757245142
10152025_LtoS_ratescan_medpowersmallspan411,2025-10-15,2025-10-08,0.017311644896095848,0.2332076282795802,0.0621307315924079
10152025_LtoS_ratescan_medpowersmallspan412,2025-10-15,2025-10-08,0.017283512257403776,0.15386376021547804,0.061390311766345
10152025_LtoS_ratescan_medpowersmallspan413,2025-10-15,2025-10-08,0.012698326686101128,0.011883975364217116,0.0623881590316973
10152025_LtoS_ratescan_medpowersmallspan414,2025-10-15,2025-10-08,0.013181523374737665,0.08533473173061062,0.0611627070120459
10152025_LtoS_ratescan_medpowersmallspan810,2025-10-15,2025-10-08,0.014546153513737258,0.016577526970354355,0.0304019383357456
10152025_LtoS_ratescan_medpowersmallspan811,2025-10-15,2025-10-08,0.014639311623175725,0.01660907559809151,0.0306119095665037
10152025_LtoS_ratescan_medpowersmallspan812,2025-10-15,2025-10-08,0.014464168626892157,0.01651968412626969,0.0301089922843196
10152025_LtoS_ratescan_minus20810,2025-10-15,2025-10-08,0.01462626990401493,0.01662090596544501,0.0312583199035745
10152025_LtoS_ratescan_minus20811,2025-10-15,2025-10-08,0.014641174713210595,0.016605132096910315,0.0310273327348051
10152025_LtoS_ratescan_minus20812,2025-10-15,2025-10-08,0.014657942409434029,0.01664062280282438,0.0304585263487538
10152025_LtoS_ratescan_minus20813,2025-10-15,2025-10-08,0.014983936144642539,0.016811478801842573,0.0299252762473053
10152025_LtoS_ratescan_minus20814,2025-10-15,2025-10-08,0.015028637210394305,0.016924483693212474,0.0302020634446925
04232025_LtoS,2025-04-23,2025-04-21,3.111594942773197,0.034583349224626504,0.0596149986830736
04232025_LtoSfaster,2025-04-23,2025-04-21,3.32665160456802,0.03447322320927867,0.0741764067801479
04242025_LtoSalmostfastest,2025-04-24,2025-04-21,4.270734293372169,4.727968253150598,0.2068912066468005
04242025_LtoSevenfaster,2025-04-24,2025-04-21,3.627937488075276,2.9761716803733096,0.1152556844864201
04242025_LtoSfastest,2025-04-24,2025-04-21,4.881227577937956,3.274370960191427,0.3285293577138606
04292025_LtoS_pressure,2025-04-29,2025-04-21,2.902600120993283,0.08353817384404492,0.0601888369779377
04302025_LtoS_pressure2,2025-04-30,2025-04-21,4.104560861672056,0.08359600759488796,0.07426968971236
04302025_LtoS_pressure5_wait,2025-04-30,2025-04-21,3.941348607003714,3.937516046197629,0.361433387424782
05022025_LtoS_pressure6_wait,2025-05-02,2025-04-21,4.975635952560288,1.0962986657404803,0.6450887329202994
05072025_LtoS,2025-05-07,2025-04-21,1.483154981284477,0.3273360388254946,0.0531983904101069
05082025_LtoS,2025-05-08,2025-04-21,1.4330821396664026,4.129797222962023,0.0628545829736501
05082025_LtoS_pressure2pt0,2025-05-08,2025-04-21,1.1940398046654008,0.25597576480092676,0.0734852586002201
05082025_LtoS_pressure2pt1,2025-05-08,2025-04-21,1.7703314766829845,0.15592467125207918,0.0737295027098531
05102025_LtoS_pressure,2025-05-10,2025-04-21,1.825160787870849,0.13459680130688556,0.0590459762382004
05102025_LtoS_pressure3,2025-05-10,2025-04-21,1.964418895695002,0.21038826665891425,0.1219953246756003
05102025_LtoS_pressure4,2025-05-10,2025-04-21,2.9715078386517035,0.18509587892245716,0.2123904929857939
05102025_LtoS_pressure5_wait,2025-05-10,2025-04-21,4.0211506760857105,0.23305124563399046,0.330092017722955
05122025_LtoS_baseline_pressurept0.0,2025-05-12,2025-04-21,11.563605000162367,12.029796579625522,0.539506788840825
05122025_LtoS_pressure,2025-05-12,2025-04-21,11.629715728250739,14.056687278223576,0.061803157523808
05142025_LtoS_pressure_101m,2025-05-14,2025-04-21,5.445643809830135,15.016009947723997,0.0631950496258129
05142025_LtoS_pressure_21m,2025-05-14,2025-04-21,8.506983281389287,13.009114222249055,0.3320761396106932
05142025_LtoS_pressure_51m,2025-05-14,2025-04-21,7.742561379108976,14.527792810644197,0.1222068370039246
05182025_LtoS_baseline_pressure,2025-05-18,2025-05-17,2.6018394101606854,0.019293677651778546,0.1557372094077207
05192025_LtoS_pressure_101m,2025-05-19,2025-05-17,3.365538974386771,16.504438416709164,0.0595520657537905
05192025_LtoS_pressure_21m,2025-05-19,2025-05-17,1.3125878534430164,5.981954491497535,0.3023614283548003
05192025_LtoS_pressure_31m,2025-05-19,2025-05-17,1.881728549446301,8.650706178326676,0.1930587565223443
05192025_LtoS_pressure_51m,2025-05-19,2025-05-17,2.604762467996013,9.971698156672298,0.1128144005816455
05192025_LtoS_pressure_81m,2025-05-19,2025-05-17,2.051741761329199,0.0378853032791202,0.0713596985429955
05192025_LtoS_pressure_sanity,2025-05-19,2025-05-17,3.7439068563202356,11.698993022313617,0.1238664367042642
05242025_LtoS_baseline_pressure,2025-05-24,2025-05-17,0.08380125921268498,0.06379610528752522,0.0016232929296869
05292025_LtoS_pressure_101m,2025-05-29,2025-05-17,3.076768528951735,12.959118852660053,0.0586194495562391
05292025_LtoS_pressure_21m,2025-05-29,2025-05-17,5.115228648291185,9.742510744528023,0.3463040673781687
05292025_LtoS_pressure_31m,2025-05-29,2025-05-17,4.658499010907649,12.673513881855794,0.2111307133711336
05292025_LtoS_pressure_51m,2025-05-29,2025-05-17,3.903494834064236,11.451100385275861,0.119004823670504
05292025_LtoS_pressure_81m,2025-05-29,2025-05-17,3.2919399162268035,12.254481639543366,0.0745816715983386
05302025_LtoSbasetemp_15mindep,2025-05-30,2025-05-17,0.02247953086233947,2.0849956059189987,0.7043879682808128
05302025_LtoS_pressure_101m,2025-05-30,2025-05-17,0.07192606438712251,0.24876442930376363,0.0599082433634703
05302025_LtoS_pressure_21m,2025-05-30,2025-05-17,0.07273821080683278,0.29562376802170265,0.3266491026474251
05302025_LtoS_pressure_31m,2025-05-30,2025-05-17,0.07152966749984696,0.11785315663941891,0.2135791126017633
05302025_LtoS_pressure_51m,2025-05-30,2025-05-17,0.07198704144853757,0.5817548349711542,0.1238779705433687
05302025_LtoS_pressure_81m,2025-05-30,2025-05-17,0.07186508544080222,0.2488759605346153,0.073920265630822
05312025_LtoSbasetemp_25mindep,2025-05-31,2025-05-17,5.597131776957104,8.967722971475164,0.6720867792112752
05312025_LtoS_pressure_101m,2025-05-31,2025-05-17,3.7452082082891742,0.11754127492228628,0.0608155694962528
05312025_LtoS_pressure_21m,2025-05-31,2025-05-17,5.400254228657239,2.0882557853703547,0.3339056313543607
05312025_LtoS_pressure_31m,2025-05-31,2025-05-17,4.837180977384043,1.4539823550624735,0.2057978200137497
05312025_LtoS_pressure_51m,2025-05-31,2025-05-17,4.14730644013903,0.11752026372738515,0.1218410597983954
05312025_LtoS_pressure_81m,2025-05-31,2025-05-17,4.146789515753158,0.6975032407187287,0.0772772001742268
06012025_LtoSbasetemp_35mindep,2025-06-01,2025-05-17,5.902006226621603,11.071206494865537,0.7091439887471411
06012025_LtoS_pressure_101m,2025-06-01,2025-05-17,3.0069960344283904,0.29537071958054173,0.0589406256623534
06012025_LtoS_pressure_21m,2025-06-01,2025-05-17,5.0221486214655355,9.074561323433134,0.3258855734787645
06012025_LtoS_pressure_31m,2025-06-01,2025-05-17,4.485692724523167,2.1813184454463057,0.2096428859198798
06012025_LtoS_pressure_51m,2025-06-01,2025-05-17,3.6667546658692736,0.07725467738318205,0.120888993618426
06012025_LtoS_pressure_81m,2025-06-01,2025-05-17,3.1480224559072316,0.07717380156045198,0.0771123474050069
06022025_LtoSbasetemp_55mindep,2025-06-02,2025-05-17,5.798792355061102,12.105958049331825,0.7091120429700176
06022025_LtoS_pressure_101m,2025-06-02,2025-05-17,3.147534230384322,17.995161085484025,0.0582652890013421
06022025_LtoS_pressure_21m,2025-06-02,2025-05-17,4.931453617083299,4.107131651501075,0.3330643565882029
06022025_LtoS_pressure_31m,2025-06-02,2025-05-17,4.400585466768176,2.8243817115380017,0.2017450644115936
06022025_LtoS_pressure_51m,2025-06-02,2025-05-17,3.744838336551201,1.227515277806373,0.1257838026637178
06022025_LtoS_pressure_81m,2025-06-02,2025-05-17,3.2920016006944963,0.1595393793316947,0.0774638681023193
06062025_LtoS_pressure_101m,2025-06-06,2025-05-17,3.2197321310177127,0.1812877934855578,0.0591965184208932
06062025_LtoS_pressure_81mpt0,2025-06-06,2025-05-17,3.3659881693597513,0.3936506108863628,0.0710730601100306
06062025_LtoS_pressure_81mpt1,2025-06-06,2025-05-17,3.2926800436359187,0.24883998408191185,0.0745613854674552
06062025_LtoS_pressure_81mpt2,2025-06-06,2025-05-17,0.4579396654112046,0.2718905099452828,0.0707561276640292
06122025_LtoS_pressure_101m,2025-06-12,2025-05-17,3.1473533849471176,0.15976577810636686,0.0580780453260253
06122025_LtoS_pressure_21m,2025-06-12,2025-05-17,5.0220784022657785,1.1552797353280524,0.3333494824637995
06122025_LtoS_pressure_31m,2025-06-12,2025-05-17,4.148731049321979,0.07691868697953838,0.2094330859274284
06122025_LtoS_pressure_51m,2025-06-12,2025-05-17,3.5149777509848987,0.07710691832308804,0.1165828863050351
06122025_LtoS_pressure_81m,2025-06-12,2025-05-17,3.076756612697797,0.07681133191665217,0.0777730678070602
07312025_LtoS23Ktest_7mindep,2025-07-31,2025-07-10,2.2007159676144745,1.532321097745372,0.0227141100213989
08022025_LtoS23Ktest_7mindep,2025-08-02,2025-08-01,0.021983797238910578,0.012643568763002622,0.0250663459399197
08032025_LtoS23Ktest_7mindeppt0.0,2025-08-03,2025-08-01,0.02214526100160642,0.022552198633740767,0.015790631378197
08032025_LtoS23Ktest_7mindeppt1.0,2025-08-03,2025-08-01,0.022092149650239055,0.0125326880695301,0.0272474457890834
08032025_LtoS23Ktest_7mindeppt2.0,2025-08-03,2025-08-01,0.022092149650239055,0.01260661011647074,0.0477943290832989
08042025_LtoS23Ktest_7mindep,2025-08-04,2025-08-01,0.021983797238910578,0.012624350463938363,0.0021673809399131
08052025_LtoS23Ktest_7mindep,2025-08-05,2025-08-01,0.02201141715152726,0.012643568763002622,0.0250785555923948
08152025_LtoS23Ktest_7mindep,2025-08-15,2025-08-01,0.041849589738436395,0.027617782043491728,0.0296115695410291
08212025_LtoS23Ktest_7mindep,2025-08-21,2025-08-01,0.032044429202745285,0.027580211596225947,0.035933217574093
